Date,Open,High,Low,Close,Adj Close,Volume
2022-02-28,103.100426,113.474579,102.227425,113.474579,113.474579,930577763
2022-03-01,113.476082,115.579834,110.730995,112.544044,112.544044,951568702
2022-03-02,112.540298,114.243759,109.672516,110.351357,110.351357,838169853
2022-03-03,110.356354,112.503716,108.962349,111.352119,111.352119,905649306
2022-03-04,111.412834,112.356232,100.207321,101.391800,101.391800,930473366
2022-03-05,101.408401,105.351410,100.218079,104.977188,104.977188,548783174
2022-03-06,104.980621,105.609085,101.545616,101.593918,101.593918,563304861
2022-03-07,101.595879,103.662041,97.236954,98.869263,98.869263,756482342
2022-03-08,98.861572,102.160332,98.499702,100.617645,100.617645,699527175
2022-03-09,100.621696,109.045860,100.621696,106.942093,106.942093,812074655
2022-03-10,106.934196,106.972275,100.669655,102.655510,102.655510,814685365
2022-03-11,102.649483,106.566574,100.503815,104.965355,104.965355,764305866
2022-03-12,104.964760,107.766373,104.807281,105.832397,105.832397,536251476
2022-03-13,105.812271,107.201889,101.904175,102.114799,102.114799,535011513
2022-03-14,102.111214,105.776672,101.501625,105.673653,105.673653,743010065
2022-03-15,105.665863,108.434235,102.769775,106.988571,106.988571,713675630
2022-03-16,106.976494,111.365395,106.008858,111.359192,111.359192,977477844
2022-03-17,111.350960,111.428703,108.869530,110.310234,110.310234,616556664
2022-03-18,110.303444,112.789764,108.480850,112.115868,112.115868,644181133
2022-03-19,112.087914,116.373268,111.797760,116.373268,116.373268,741516370
2022-03-20,116.356514,117.760002,111.930878,114.829140,114.829140,859708742
2022-03-21,114.834305,116.628212,113.742302,116.158730,116.158730,833192537
2022-03-22,116.150185,123.144989,115.766556,122.927963,122.927963,1124098345
2022-03-23,122.922516,124.093071,119.096939,122.475418,122.475418,872780593
2022-03-24,122.468063,127.293190,120.852119,126.581276,126.581276,1007870447
2022-03-25,126.582520,127.094101,122.376961,124.067368,124.067368,822120492
2022-03-26,124.071068,125.360939,122.287392,124.881332,124.881332,560151992
2022-03-27,124.889275,129.397476,123.675545,129.397476,129.397476,740569100
2022-03-28,129.400635,132.412476,127.852745,127.938614,127.938614,943699101
2022-03-29,127.911484,131.786041,127.729424,130.061234,130.061234,837905297
2022-03-30,130.054733,133.906784,127.102615,131.169342,131.169342,928949835
2022-03-31,131.166367,132.776428,122.522713,123.716011,123.716011,1352615724
2022-04-01,123.731697,125.966331,120.124832,124.883179,124.883179,854575075
2022-04-02,124.882378,128.095291,124.469177,124.923485,124.923485,761262628
2022-04-03,124.901810,129.305832,124.218536,128.946213,128.946213,676091829
2022-04-04,128.907089,128.907089,122.111961,124.861702,124.861702,849319392
2022-04-05,124.859909,127.073303,123.195732,123.213173,123.213173,662578353
2022-04-06,123.200035,123.248947,112.461334,112.461334,112.461334,1017954203
2022-04-07,112.471046,114.877831,111.465805,114.230194,114.230194,635873842
2022-04-08,114.238045,115.081619,110.618355,110.882065,110.882065,747638227
2022-04-09,110.878258,112.789642,110.571220,112.777275,112.777275,519806313
2022-04-10,112.778358,114.369270,111.173775,111.173775,111.173775,510044015
2022-04-11,111.153145,111.153145,102.597687,102.607391,102.607391,807193871
2022-04-12,102.643730,105.672188,102.251740,104.828415,104.828415,638546461
2022-04-13,104.824600,110.668587,104.244926,110.482452,110.482452,806829114
2022-04-14,110.479500,112.114479,106.390358,107.411041,107.411041,736401323
2022-04-15,107.414223,112.625504,107.396660,111.109344,111.109344,802528770
2022-04-16,111.105934,114.535652,110.541901,114.430710,114.430710,639352139
2022-04-17,114.404831,114.969009,108.763725,109.042786,109.042786,673093200
2022-04-18,109.035522,111.325768,105.704910,111.226143,111.226143,810603033
2022-04-19,111.229103,113.990005,110.827805,113.812088,113.812088,653731832
2022-04-20,113.815033,113.921585,111.043251,111.979691,111.979691,669392298
2022-04-21,111.975327,114.220154,106.301636,106.997986,106.997986,747220318
2022-04-22,106.996887,108.344902,105.546104,105.600624,105.600624,668097133
2022-04-23,105.602066,107.133324,105.316483,105.504372,105.504372,502713461
2022-04-24,105.492462,105.930840,104.106628,104.622604,104.622604,487505921
2022-04-25,104.620399,104.756683,99.510757,104.687019,104.687019,802054036
2022-04-26,104.671066,105.173195,97.590805,98.404678,98.404678,702800418
2022-04-27,98.413170,101.744102,98.223732,100.538757,100.538757,692599516
2022-04-28,100.542412,104.093697,100.009483,103.323349,103.323349,780434505
2022-04-29,103.318619,104.023216,99.038841,100.378006,100.378006,861249271
2022-04-30,100.378754,101.411224,95.947632,96.165985,96.165985,604900808
2022-05-01,96.167870,99.782799,95.484718,99.435776,99.435776,592413785
2022-05-02,99.433716,101.510681,98.605850,100.693230,100.693230,613922891
2022-05-03,100.697548,101.268745,97.839600,99.343018,99.343018,542363905
2022-05-04,99.338730,106.804092,99.265633,106.274864,106.274864,768693782
2022-05-05,106.270821,106.712799,95.528778,96.918915,96.918915,842334241
2022-05-06,96.909279,98.208733,94.089012,96.791756,96.791756,769940452
2022-05-07,96.794212,97.036308,93.347916,94.570900,94.570900,551811127
2022-05-08,94.571548,95.582298,92.002991,93.976433,93.976433,729348318
2022-05-09,93.975418,94.779556,77.957153,77.957153,77.957153,1207155617
2022-05-10,77.831169,84.617218,74.822350,80.226830,80.226830,1720920553
2022-05-11,80.211548,82.390930,65.524239,66.388802,66.388802,1899877236
2022-05-12,66.407776,69.257019,55.322548,64.402748,64.402748,1925404691
2022-05-13,64.383049,72.841606,63.494411,67.962540,67.962540,1140599762
2022-05-14,67.945610,69.999176,64.620659,68.950310,68.950310,743433183
2022-05-15,68.939713,71.530373,66.556671,71.530373,71.530373,741432120
2022-05-16,71.519737,71.519737,65.457672,67.211349,67.211349,722439504
2022-05-17,67.212189,73.510040,67.212189,72.969315,72.969315,802347484
2022-05-18,72.967667,74.037018,66.415634,66.415634,66.415634,756026173
2022-05-19,66.386711,72.204117,65.177986,72.096680,72.096680,801021670
2022-05-20,72.077171,72.906738,67.099205,68.658295,68.658295,729408177
2022-05-21,68.654564,70.429649,68.172340,69.705788,69.705788,449401029
2022-05-22,69.707268,72.303619,69.528656,71.774002,71.774002,449155414
2022-05-23,71.763947,73.742645,68.990349,69.012756,69.012756,736854342
2022-05-24,69.013824,70.535278,67.680138,70.321548,70.321548,588236113
2022-05-25,70.319221,71.436462,68.290421,68.313118,68.313118,529431480
2022-05-26,68.315109,68.712479,61.340752,63.828136,63.828136,721052783
2022-05-27,63.800579,63.928551,61.287403,61.563923,61.563923,646210455
2022-05-28,61.557880,62.686611,61.557880,62.313278,62.313278,615552947
2022-05-29,63.063595,64.265472,62.106644,63.746628,63.746628,418602793
2022-05-30,63.745800,69.296928,63.414074,69.120918,69.120918,587913790
2022-05-31,69.110268,69.562752,67.181343,68.411385,68.411385,532691935
2022-06-01,68.417023,70.076424,62.546368,62.967819,62.967819,754343388
2022-06-02,62.964443,64.610008,62.394325,64.451355,64.451355,497215110
2022-06-03,64.455803,64.762718,61.788277,62.659264,62.659264,445994255
2022-06-04,62.658833,64.205109,61.725307,63.747383,63.747383,365451394
2022-06-05,63.749756,63.780807,62.061108,63.207874,63.207874,358399957
2022-06-06,63.214748,66.294197,63.088215,64.417274,64.417274,500130108
2022-06-07,64.418068,65.326683,60.559193,63.905510,63.905510,578504158
2022-06-08,63.898411,64.253906,61.546677,61.546677,61.546677,590606981
2022-06-09,61.543854,62.288166,59.836327,60.215973,60.215973,461393198
2022-06-10,60.213543,60.213543,56.479984,56.658417,56.658417,631581518
2022-06-11,56.665623,57.678856,52.231976,52.291660,52.291660,735247033
2022-06-12,52.307575,52.590900,48.130508,48.228905,48.228905,674269221
2022-06-13,48.213318,48.213318,41.629677,43.300301,43.300301,1135771941
2022-06-14,43.314003,46.132015,40.680405,46.132015,46.132015,1038406218
2022-06-15,46.133480,50.641220,41.901669,50.491772,50.491772,1082980140
2022-06-16,50.515755,50.880894,44.331329,44.699718,44.699718,754689123
2022-06-17,44.706158,48.258762,44.577225,47.684914,47.684914,624241753
2022-06-18,47.681702,48.207226,41.935963,47.247257,47.247257,878504763
2022-06-19,47.237988,55.684326,45.201401,54.323166,54.323166,1408560758
2022-06-20,54.321991,54.372265,51.611004,52.905594,52.905594,867331545
2022-06-21,52.898785,55.451859,52.142395,53.507679,53.507679,683095131
2022-06-22,53.520718,53.573269,50.775017,52.105392,52.105392,571710882
2022-06-23,52.109196,56.438145,52.046005,55.762833,55.762833,675234042
2022-06-24,55.761623,56.961769,54.882591,55.992283,55.992283,589158085
2022-06-25,55.990242,59.527119,55.081539,58.969929,58.969929,560628121
2022-06-26,58.955406,60.300819,56.875595,56.876144,56.876144,486759815
2022-06-27,56.862957,58.514683,55.249855,55.925556,55.925556,456437012
2022-06-28,55.913891,56.720051,52.752289,52.811611,52.811611,519374670
2022-06-29,52.807201,54.233082,51.790497,53.422539,53.422539,557459009
2022-06-30,53.447411,53.736393,50.405018,53.648430,53.648430,632075268
2022-07-01,53.699032,55.618488,50.387623,51.115242,51.115242,628538818
2022-07-02,51.132595,51.417400,49.993984,50.485447,50.485447,448609019
2022-07-03,50.484867,51.498253,49.343208,50.972176,50.972176,402299367
2022-07-04,50.971882,52.282711,49.877628,52.243816,52.243816,425036720
2022-07-05,52.238739,52.331615,48.237862,49.830593,49.830593,559357113
2022-07-06,49.835804,50.592316,49.254360,50.361088,50.361088,429814449
2022-07-07,50.360191,52.406734,49.851658,52.142895,52.142895,478192342
2022-07-08,52.140446,53.747898,50.955704,51.564953,51.564953,565652402
2022-07-09,51.556355,54.494419,51.478233,54.160618,54.160618,444782359
2022-07-10,54.159840,54.881256,51.161804,52.168140,52.168140,616041879
2022-07-11,52.165337,52.165337,48.627056,48.774590,48.774590,393277100
2022-07-12,48.774891,49.129192,47.532364,47.542385,47.542385,368912014
2022-07-13,47.544437,49.563126,46.662994,49.563126,49.563126,447352506
2022-07-14,49.559036,51.504189,48.136143,51.218807,51.218807,420169921
2022-07-15,51.221443,52.445957,50.814613,51.798065,51.798065,442039141
2022-07-16,51.794743,55.255428,51.198593,55.125164,55.125164,426040229
2022-07-17,55.123520,56.834454,54.720367,55.721352,55.721352,579886019
2022-07-18,55.723267,59.004387,55.528221,58.626289,58.626289,604964726
2022-07-19,58.611267,59.197781,56.112801,57.984200,57.984200,579491163
2022-07-20,57.988674,61.464279,56.781219,57.237766,57.237766,662964095
2022-07-21,57.240597,58.519569,55.461178,58.099823,58.099823,464802265
2022-07-22,58.100525,59.097775,55.727009,56.176113,56.176113,464241227
2022-07-23,56.163647,57.159653,54.767349,56.426319,56.426319,380442502
2022-07-24,56.427811,59.611557,56.397011,58.485703,58.485703,402627822
2022-07-25,58.483295,58.794830,54.366276,54.366276,54.366276,445424172
2022-07-26,54.353600,54.353600,52.195511,53.790173,53.790173,400322025
2022-07-27,53.798828,58.951004,53.152176,58.951004,58.951004,529603132
2022-07-28,58.953762,63.920959,58.641445,63.463997,63.463997,757291482
2022-07-29,63.464642,64.305122,60.127213,60.922493,60.922493,664571137
2022-07-30,60.917049,63.771126,60.229553,60.440151,60.440151,667982996
2022-07-31,60.444057,62.792862,59.896420,59.909508,59.909508,502294495
2022-08-01,59.915623,60.570431,58.449516,59.535446,59.535446,467875340
2022-08-02,59.530258,59.722092,56.889019,58.243855,58.243855,524322092
2022-08-03,58.239834,60.009747,56.970886,57.805191,57.805191,472558915
2022-08-04,57.805233,60.375362,57.750965,59.848576,59.848576,437413922
2022-08-05,59.839481,62.408657,59.700733,62.401272,62.401272,463122316
2022-08-06,62.408161,62.433922,60.789921,60.918343,60.918343,291347560
2022-08-07,60.920589,61.940495,60.208691,61.102306,61.102306,276519336
2022-08-08,61.104336,63.960339,60.940411,62.592129,62.592129,384554405
2022-08-09,62.598980,62.782326,58.754459,59.259998,59.259998,406076522
2022-08-10,59.259869,62.172283,58.078102,61.603851,61.603851,543530224
2022-08-11,61.606346,63.256104,61.574463,61.904613,61.904613,472762678
2022-08-12,61.904186,62.962833,60.873383,62.932228,62.932228,370984475
2022-08-13,62.934349,65.335670,62.724846,63.753529,63.753529,391896085
2022-08-14,63.759975,65.627701,62.913338,63.308758,63.308758,411725410
2022-08-15,63.305836,65.172501,60.032421,60.825516,60.825516,487425277
2022-08-16,60.807072,61.541428,60.238541,61.342339,61.342339,400419587
2022-08-17,61.337975,64.561234,60.034073,60.374157,60.374157,564337359
2022-08-18,60.390400,61.564461,59.826164,60.045689,60.045689,375531380
2022-08-19,60.041904,60.102547,53.635345,54.031628,54.031628,598011455
2022-08-20,54.024258,55.569393,53.154167,54.187553,54.187553,473723831
2022-08-21,54.180012,55.935055,53.987640,55.492027,55.492027,346325352
2022-08-22,55.497440,57.260742,52.519234,57.255676,57.255676,766070930
2022-08-23,57.246269,57.581665,54.280712,57.079433,57.079433,524532444
2022-08-24,57.077991,57.463272,55.827904,56.478168,56.478168,471510182
2022-08-25,56.475605,57.368172,56.088352,56.792576,56.792576,432646387
2022-08-26,56.782242,57.959911,52.514240,52.744450,52.744450,567680603
2022-08-27,52.758629,53.282288,52.116840,53.050240,53.050240,392990718
2022-08-28,53.047722,55.673573,52.711056,53.612019,53.612019,485789560
2022-08-29,53.610783,56.572742,52.942425,55.771893,55.771893,526456711
2022-08-30,55.775101,56.067696,52.304546,53.056812,53.056812,464828759
2022-08-31,53.057659,55.096478,53.057659,53.856663,53.856663,439496760
2022-09-01,53.858364,57.574146,53.549686,57.527969,57.527969,584763245
2022-09-02,57.524899,62.078972,56.644379,61.040997,61.040997,761493332
2022-09-03,61.037678,61.959976,59.839687,60.134804,60.134804,529966061
2022-09-04,60.142941,60.914291,58.820389,60.900894,60.900894,404022021
2022-09-05,60.901596,61.327629,59.518284,60.416405,60.416405,450815584
2022-09-06,60.413952,62.349049,54.306274,54.313061,54.313061,671460963
2022-09-07,54.302589,58.100662,53.299686,57.415901,57.415901,623767136
2022-09-08,57.413059,58.469116,56.345573,58.003258,58.003258,539805386
2022-09-09,58.001518,61.653664,57.855316,61.232883,61.232883,610797768
2022-09-10,61.225060,64.448898,60.870651,63.431644,63.431644,611529013
2022-09-11,63.427025,64.268478,61.829754,62.243626,62.243626,467207228
2022-09-12,62.246159,62.943230,60.387188,61.362015,61.362015,527623332
2022-09-13,61.360821,67.066368,58.637890,59.102303,59.102303,1001779466
2022-09-14,59.061371,60.849468,58.701508,60.145191,60.145191,622750084
2022-09-15,60.149971,60.608158,56.193394,56.350262,56.350262,629471575
2022-09-16,56.355476,56.751133,54.940609,55.844261,55.844261,471316851
2022-09-17,55.855606,58.349216,55.855606,57.816555,57.816555,354646581
2022-09-18,57.812195,57.821388,52.837620,52.844284,52.844284,447780228
2022-09-19,52.832516,53.630905,50.428391,52.874870,52.874870,687424376
2022-09-20,52.884251,53.530235,51.177013,52.361065,52.361065,561066601
2022-09-21,52.356251,55.265606,50.691799,51.236183,51.236183,681284602
2022-09-22,51.233234,53.886658,50.807446,53.510612,53.510612,480101560
2022-09-23,53.511887,55.221016,51.896824,55.089714,55.089714,560635011
2022-09-24,55.096828,55.630455,53.438210,53.519299,53.519299,451262561
2022-09-25,53.519787,54.274868,52.555248,52.632000,52.632000,385124912
2022-09-26,52.639229,53.624149,52.223640,53.432064,53.432064,464070272
2022-09-27,53.434765,55.311691,52.032013,52.737259,52.737259,507500545
2022-09-28,52.730122,53.664368,51.357903,53.308426,53.308426,479078426
2022-09-29,53.307693,53.956154,52.447205,53.914047,53.914047,406391539
2022-09-30,53.914841,54.988789,53.031113,53.397038,53.397038,412604499
2022-10-01,53.403042,53.709396,52.705292,52.906868,52.906868,256914103
2022-10-02,52.904613,53.392735,51.911167,51.911633,51.911633,270394848
2022-10-03,51.916431,54.233017,51.773045,54.176208,54.176208,361537838
2022-10-04,54.172318,55.605537,53.989059,55.298462,55.298462,346928233
2022-10-05,55.297165,55.304989,53.485401,54.579308,54.579308,333262024
2022-10-06,54.580135,54.993561,53.464699,53.493645,53.493645,359457748
2022-10-07,53.498962,53.789028,52.475613,52.866940,52.866940,350100261
2022-10-08,52.866219,53.493820,52.565247,52.798374,52.798374,262572900
2022-10-09,52.796818,53.910038,52.747379,53.910038,53.910038,255019662
2022-10-10,53.913975,54.367195,52.755875,52.755875,52.755875,381643338
2022-10-11,52.747902,52.748379,51.549953,52.018421,52.018421,348076873
2022-10-12,52.020790,52.864552,51.875916,52.221348,52.221348,329386156
2022-10-13,52.222588,52.441425,48.871719,51.243484,51.243484,535442367
2022-10-14,51.240761,52.482601,51.032154,51.315563,51.315563,356949435
2022-10-15,51.314369,51.612221,50.442577,50.469181,50.469181,256385346
2022-10-16,50.466969,51.727512,50.456161,51.480919,51.480919,264200642
2022-10-17,51.474899,52.057629,51.158997,51.843838,51.843838,284788683
2022-10-18,51.843731,52.151360,50.901928,51.877003,51.877003,302736361
2022-10-19,51.878693,51.964622,50.946545,50.986633,50.986633,275310850
2022-10-20,50.984959,51.958187,50.721535,51.191002,51.191002,289082998
2022-10-21,51.194401,51.774086,49.966450,51.623371,51.623371,369983730
2022-10-22,51.623756,52.465622,51.431179,52.180172,52.180172,304008099
2022-10-23,52.181557,53.950367,51.944881,53.950367,53.950367,344691478
2022-10-24,53.950691,54.166924,52.263294,52.569244,52.569244,397590910
2022-10-25,52.565220,56.696671,52.392094,56.025154,56.025154,544831810
2022-10-26,56.012291,57.455090,55.775528,56.391678,56.391678,615500789
2022-10-27,56.394341,56.603626,54.724495,54.807610,54.807610,531516232
2022-10-28,54.809464,55.397671,53.736908,55.003899,55.003899,485918370
2022-10-29,55.001602,57.387974,54.776119,56.496178,56.496178,680353979
2022-10-30,56.512615,57.304680,54.908535,55.389553,55.389553,476487677
2022-10-31,55.382309,56.294716,54.229271,55.084435,55.084435,530884510
2022-11-01,55.085613,55.830040,54.635139,55.127190,55.127190,427975211
2022-11-02,55.126972,62.117073,54.834171,60.558468,60.558468,1674017428
2022-11-03,60.563324,64.290794,60.420151,61.921314,61.921314,1257411661
2022-11-04,61.918980,69.368462,61.810661,67.596596,67.596596,2151904532
2022-11-05,67.594658,71.284851,67.285049,69.721199,69.721199,1505513756
2022-11-06,69.687103,70.465843,67.891312,68.086052,68.086052,1004920656
2022-11-07,68.112007,72.610847,67.282097,67.652267,67.652267,1373144070
2022-11-08,67.643188,68.269325,56.007954,57.391804,57.391804,1854346680
2022-11-09,57.444447,59.548317,49.331955,50.658577,50.658577,1725423337
2022-11-10,50.654106,61.063343,50.265511,60.361053,60.361053,1623775451
2022-11-11,60.350395,63.743965,59.212734,61.242283,61.242283,1292495839
2022-11-12,61.258324,61.483814,58.682255,59.855553,59.855553,694111623
2022-11-13,59.861961,60.192348,56.751945,57.487175,57.487175,514877448
2022-11-14,57.473969,59.031200,53.977001,56.546200,56.546200,812582160
2022-11-15,56.540577,59.432426,56.540577,58.007263,58.007263,554300042
2022-11-16,57.999069,59.978466,56.982697,57.516422,57.516422,589292031
2022-11-17,57.518764,62.910950,57.271160,62.484116,62.484116,781698635
2022-11-18,62.486942,63.612141,61.684998,62.643764,62.643764,658083895
2022-11-19,62.635292,64.291817,61.633255,63.812397,63.812397,536167505
2022-11-20,63.814583,64.514786,60.910370,62.002327,62.002327,608805129
2022-11-21,62.002941,63.187744,59.809460,61.373489,61.373489,869131451
2022-11-22,61.363850,70.496040,61.302490,70.442795,70.442795,1313490535
2022-11-23,70.464264,81.563438,69.785896,79.000069,79.000069,2115042339
2022-11-24,78.999107,79.031052,76.008377,78.830147,78.830147,1248286495
2022-11-25,78.807121,78.857140,73.604179,74.028900,74.028900,891650503
2022-11-26,74.021461,79.247986,74.021461,76.372894,76.372894,765406705
2022-11-27,76.383530,78.890190,74.849884,75.044319,75.044319,622191865
2022-11-28,75.045197,75.280525,70.888885,74.120224,74.120224,848737350
2022-11-29,74.089272,77.374687,73.676804,75.983772,75.983772,784423812
2022-11-30,75.985970,79.786118,75.763336,79.297707,79.297707,730020088
2022-12-01,79.291130,79.948921,76.673859,77.518005,77.518005,662986878
2022-12-02,77.521957,77.957069,75.749168,77.951485,77.951485,458462393
2022-12-03,77.950829,77.951218,75.741432,76.597916,76.597916,348753640
2022-12-04,76.586929,77.219345,75.926544,77.214287,77.214287,322480996
2022-12-05,77.201431,83.823891,76.930344,80.263535,80.263535,974931920
2022-12-06,80.259926,81.643425,77.902466,79.921219,79.921219,561961413
2022-12-07,79.918640,80.219391,76.165359,77.036057,77.036057,569587946
2022-12-08,77.029510,78.544601,74.815338,78.389870,78.389870,612007545
2022-12-09,78.386414,78.567543,76.098160,76.334564,76.334564,440676994
2022-12-10,76.340836,77.322617,75.987244,76.370995,76.370995,272669009
2022-12-11,76.370842,78.261192,76.370842,76.628052,76.628052,286405662
2022-12-12,76.625244,76.625244,73.818199,76.221527,76.221527,463127138
2022-12-13,76.212524,79.517967,74.822929,77.344482,77.344482,680106244
2022-12-14,77.352959,78.963158,75.316040,75.475861,75.475861,583539478
2022-12-15,75.474091,75.474091,72.184914,72.335472,72.335472,471322636
2022-12-16,72.340218,73.458694,65.804878,66.326797,66.326797,725577784
2022-12-17,66.330742,67.534332,63.487167,64.957886,64.957886,688308693
2022-12-18,64.963646,65.639252,63.557354,64.554131,64.554131,335700601
2022-12-19,64.561241,64.830872,61.860809,63.341431,63.341431,461264127
2022-12-20,63.351200,65.954552,63.235497,65.746384,65.746384,519783204
2022-12-21,65.738136,66.653275,64.900475,65.391403,65.391403,375489125
2022-12-22,65.399422,66.514549,64.517052,66.151672,66.151672,368489876
2022-12-23,66.152802,66.596397,65.450348,65.772224,65.772224,306694378
2022-12-24,65.772232,66.012245,65.263176,65.774788,65.774788,178396939
2022-12-25,65.774750,69.363144,65.540604,69.206268,69.206268,335124962
2022-12-26,69.206825,70.834938,68.710892,70.684746,70.684746,457389047
2022-12-27,70.679482,70.844246,67.970711,68.747910,68.747910,440850738
2022-12-28,68.746948,69.215042,66.106972,66.339066,66.339066,457672812
2022-12-29,66.341637,67.169289,65.928177,66.751076,66.751076,337784432
2022-12-30,66.748352,68.330978,66.315529,67.994034,67.994034,324391932
2022-12-31,67.998230,70.887146,67.786964,69.996216,69.996216,367586009
2023-01-01,70.002823,71.328911,69.234886,70.815659,70.815659,344383885
2023-01-02,70.820496,75.755173,70.227379,74.862907,74.862907,699498243
2023-01-03,74.863411,76.157494,74.211052,75.602722,75.602722,562329324
2023-01-04,75.602333,77.644287,74.658356,75.433907,75.433907,577893231
2023-01-05,75.431168,76.171883,73.914047,74.250809,74.250809,432215597
2023-01-06,74.259392,76.265533,73.012077,75.992577,75.992577,537790219
2023-01-07,75.993446,76.602013,75.668655,76.373444,76.373444,332539243
2023-01-08,76.369080,77.682274,75.529953,77.682274,77.682274,384160222
2023-01-09,77.676666,83.288277,77.676666,81.747314,81.747314,879528523
2023-01-10,81.731117,82.596161,79.880600,80.887520,80.887520,561103552
2023-01-11,80.887657,84.414795,80.160622,84.070313,84.070313,651624972
2023-01-12,84.286324,86.039719,82.843849,85.964226,85.964226,919252860
2023-01-13,85.969009,87.583061,83.923912,86.340034,86.340034,726155927
2023-01-14,86.334831,90.645493,86.172760,87.813858,87.813858,1235692684
2023-01-15,87.814041,88.451981,85.997162,87.365532,87.365532,575262096
2023-01-16,87.364830,88.846123,85.131172,85.834312,85.834312,643419793
2023-01-17,85.849304,88.611061,85.004951,87.117424,87.117424,689233513
2023-01-18,87.124062,88.212799,82.761566,82.775330,82.775330,745330320
2023-01-19,82.767296,84.422523,82.141197,84.232269,84.232269,468877565
2023-01-20,84.230621,90.721245,83.221573,90.493225,90.493225,618138690
2023-01-21,90.499146,91.332787,88.310272,88.314651,88.314651,678058077
2023-01-22,88.314667,89.894447,86.989632,87.629974,87.629974,525923629
2023-01-23,87.630653,92.532982,87.630653,90.025925,90.025925,674337929
2023-01-24,90.011391,91.094902,86.699692,87.202881,87.202881,508764326
2023-01-25,87.218681,91.623344,85.990204,89.381012,89.381012,526831341
2023-01-26,89.367523,89.850044,87.171089,87.589455,87.589455,495312033
2023-01-27,87.591690,89.100960,86.346901,88.845810,88.845810,432915139
2023-01-28,88.850449,89.662697,87.505554,89.601936,89.601936,403642649
2023-01-29,89.601471,97.460876,89.601471,95.050056,95.050056,1052463965
2023-01-30,95.046700,95.846718,89.499718,91.262436,91.262436,767486345
2023-01-31,91.263313,95.999153,91.263313,94.308113,94.308113,786998062
2023-02-01,94.297386,101.983437,94.013306,100.443626,100.443626,1000421802
2023-02-02,100.439934,101.877731,98.495178,98.690186,98.690186,679499126
2023-02-03,98.678360,100.480568,98.039948,99.970924,99.970924,581587515
2023-02-04,99.960236,101.085121,98.526802,98.614479,98.614479,412470764
2023-02-05,98.614235,98.810410,95.215149,96.458755,96.458755,467715468
2023-02-06,96.467079,97.848999,95.409515,96.062454,96.062454,454784285
2023-02-07,96.044754,101.161926,95.979546,100.927666,100.927666,723164903
2023-02-08,100.923256,102.023720,97.430450,99.207619,99.207619,627006188
2023-02-09,99.212898,99.377930,90.920837,92.098465,92.098465,835624265
2023-02-10,92.095055,94.044289,91.370094,93.529282,93.529282,636744666
2023-02-11,93.530563,94.707855,93.039055,94.430550,94.430550,410760115
2023-02-12,94.420914,94.524567,91.603996,92.395737,92.395737,367491351
2023-02-13,92.397247,94.670494,88.849525,91.121750,91.121750,681702114
2023-02-14,91.125099,95.766182,90.535202,95.687576,95.687576,594958420
2023-02-15,95.688858,102.818573,95.180527,102.795303,102.795303,725730052
2023-02-16,102.788017,104.480171,98.912926,98.952202,98.952202,737793870
2023-02-17,98.950462,101.543976,98.672653,100.309509,100.309509,725287123
2023-02-18,100.301880,101.611130,99.222023,99.791847,99.791847,625887364
2023-02-19,99.793121,101.124489,97.305954,97.564217,97.564217,550959680
2023-02-20,97.602036,98.489075,94.903877,95.940819,95.940819,805774822
2023-02-21,95.948135,96.742409,92.478645,93.709480,93.709480,693293752
2023-02-22,93.721626,95.355377,92.111038,95.218925,95.218925,668342701
2023-02-23,95.216820,96.152885,93.748825,94.691994,94.691994,489893890
2023-02-24,94.687744,95.132828,90.825089,91.555099,91.555099,503847733
2023-02-25,91.563545,93.398376,91.151863,93.263451,93.263451,414154710
2023-02-26,93.246315,95.468826,92.918777,95.255623,95.255623,382931744
2023-02-27,95.257263,95.934364,92.990181,94.086678,94.086678,432031681
2023-02-28,94.084854,95.861084,93.389000,93.792778,93.792778,409490427
2023-03-01,93.795372,97.929253,93.795372,97.737663,97.737663,533714000
2023-03-02,97.733429,98.116287,94.284027,95.257240,95.257240,469936514
2023-03-03,95.263947,95.350250,88.111771,90.548973,90.548973,651979397
2023-03-04,90.544441,90.744774,88.057297,89.289536,89.289536,353464242
2023-03-05,89.289429,91.684654,89.267792,89.953346,89.953346,334569360
2023-03-06,89.949089,90.469063,87.154549,87.422920,87.422920,497425953
2023-03-07,87.423859,88.695816,84.951775,86.301903,86.301903,562810842
2023-03-08,86.301346,86.507355,82.114616,82.783531,82.783531,501018352
2023-03-09,82.785294,84.759377,75.720650,76.731049,76.731049,688488963
2023-03-10,76.733093,76.777901,69.158936,71.762215,71.762215,1038005217
2023-03-11,71.747795,74.025536,66.678162,69.706955,69.706955,1077950408
2023-03-12,69.710175,76.479439,68.220070,76.311844,76.311844,766082096
2023-03-13,76.341232,82.906013,74.941673,81.768288,81.768288,1017027604
2023-03-14,81.768738,88.099586,79.793793,84.350540,84.350540,882163452
2023-03-15,84.355873,85.655327,75.653755,76.428154,76.428154,805712252
2023-03-16,76.464149,79.874878,76.209679,79.053551,79.053551,542002591
2023-03-17,79.054993,85.508904,78.520233,85.502319,85.502319,610202264
2023-03-18,85.525955,87.879791,82.820435,82.983742,82.983742,602010403
2023-03-19,83.001015,86.417305,82.682770,84.436096,84.436096,444514565
2023-03-20,84.420914,84.482536,78.370506,78.424553,78.424553,578107211
2023-03-21,78.434616,83.134872,77.726250,82.735352,82.735352,567896558
